DiseaseName	PMID	Line index	The # of total tokens in sentence	Start position of tagged disease in sentence
pa445218	pmid: 21996748	8	39	2
pa445218	pmid: 21996346	3	36	17
pa445218	pmid: 21994954	3	22	19
pa445218	pmid: 21994333	2	12	11
pa445218	pmid: 21994333	3	19	10
pa445218	pmid: 21994333	4	112	100
pa445218	pmid: 21994333	5	29	12
pa445218	pmid: 21994333	6	30	26
pa445218	pmid: 21994333	8	61	57
pa445218	pmid: 21994206	4	25	4
pa445218	pmid: 21993922	2	14	10
pa445218	pmid: 21993922	3	23	22
pa445218	pmid: 21993922	4	29	25
pa445218	pmid: 21993922	6	23	20
pa445218	pmid: 21993922	9	25	12
pa445218	pmid: 21993421	10	32	15
pa445218	pmid: 21993002	2	15	5
pa445218	pmid: 21993002	3	12	11
pa445218	pmid: 21993002	4	11	8
pa445218	pmid: 21993002	5	29	15
pa445218	pmid: 21993002	6	22	17
pa445218	pmid: 21993002	7	20	18
pa445218	pmid: 21993002	8	18	16
pa445218	pmid: 21993002	9	23	5
pa445218	pmid: 21993002	10	22	21
pa445218	pmid: 21992816	6	34	26
pa445218	pmid: 21992816	7	18	16
pa445218	pmid: 21992816	8	21	12
pa445218	pmid: 21992816	9	26	5
pa445218	pmid: 21992816	10	24	18
pa445218	pmid: 21991388	2	14	4
pa445218	pmid: 21991388	4	26	20
pa445218	pmid: 21991388	16	30	28
pa445218	pmid: 21990070	2	18	7
pa445218	pmid: 21990070	4	17	16
pa445218	pmid: 21990070	5	13	6
pa445218	pmid: 21990070	15	13	10
pa445218	pmid: 21990041	6	18	15
pa445218	pmid: 21990041	7	62	9
pa445218	pmid: 21990041	10	23	9
pa445218	pmid: 21990041	15	18	12
